https://www.CryptoDataDownload.com
Unix,Date,Symbol,Open,High,Low,Close,Volume ENJ,Volume USDT,tradecount
1609027200000,2020-12-27,ENJUSDT,0.1406,0.14679,0.13318,0.13666,16948283.3,2384499.863007,21433
1608940800000,2020-12-26,ENJUSDT,0.14071,0.14139,0.13405,0.14066,9138443.7,1257972.725669,13229
1608854400000,2020-12-25,ENJUSDT,0.14399,0.14535,0.1385,0.14067,8677546.4,1230668.466953,13239
1608768000000,2020-12-24,ENJUSDT,0.12203,0.14399,0.11931,0.14394,17223259.2,2222631.712696,22793
1608681600000,2020-12-23,ENJUSDT,0.14459,0.14545,0.11523,0.12203,20669763.7,2723840.121898,27062
1608595200000,2020-12-22,ENJUSDT,0.14501,0.14677,0.13801,0.1447,13705189.9,1961172.093039,17484
1608508800000,2020-12-21,ENJUSDT,0.15236,0.15615,0.1357,0.14511,16513051.3,2448630.066445,20003
1608422400000,2020-12-20,ENJUSDT,0.15884,0.15889,0.15001,0.15236,9858928.7,1531354.151583,13680
1608336000000,2020-12-19,ENJUSDT,0.16023,0.16673,0.15795,0.15884,11174408.5,1813522.357772,16360
1608249600000,2020-12-18,ENJUSDT,0.1526,0.164,0.14966,0.16037,12999688.7,2052544.026536,19496
1608163200000,2020-12-17,ENJUSDT,0.15456,0.162,0.15001,0.15266,20094164.3,3158136.316925,25846
1608076800000,2020-12-16,ENJUSDT,0.15516,0.15718,0.1493,0.15459,14219024.2,2187175.884466,19046
1607990400000,2020-12-15,ENJUSDT,0.15099,0.15906,0.14672,0.1553,15347307.5,2359889.16559,19554
1607904000000,2020-12-14,ENJUSDT,0.14351,0.1532,0.14143,0.15084,13549294.5,2014297.696117,18232
1607817600000,2020-12-13,ENJUSDT,0.14472,0.14609,0.14099,0.14378,8757279.1,1258248.175609,11451
1607731200000,2020-12-12,ENJUSDT,0.14001,0.14508,0.13965,0.14447,5052940.3,725109.497722,8238
1607644800000,2020-12-11,ENJUSDT,0.14255,0.1433,0.13411,0.14,8037102.7,1113739.15131,13396
1607558400000,2020-12-10,ENJUSDT,0.14066,0.14432,0.13637,0.14221,11541224.8,1625203.459552,15670
1607472000000,2020-12-09,ENJUSDT,0.13994,0.1451,0.13055,0.1407,13948420.3,1925190.277296,17616
1607385600000,2020-12-08,ENJUSDT,0.15148,0.15805,0.139,0.14028,19101963.2,2843136.33473,23480
1607299200000,2020-12-07,ENJUSDT,0.1528,0.15654,0.14761,0.15153,9732967.0,1486155.572596,13980
1607212800000,2020-12-06,ENJUSDT,0.15299,0.154,0.14758,0.15257,12542739.5,1894035.410561,17551
1607126400000,2020-12-05,ENJUSDT,0.14622,0.15642,0.14281,0.15251,16770054.3,2532718.208327,21925
1607040000000,2020-12-04,ENJUSDT,0.15721,0.163,0.14403,0.14643,31376127.1,4799626.59032,38082
1606953600000,2020-12-03,ENJUSDT,0.16165,0.1636,0.15346,0.15721,12082794.3,1912241.458773,17710
1606867200000,2020-12-02,ENJUSDT,0.14611,0.162,0.14407,0.16168,14658292.2,2212574.597129,20583
1606780800000,2020-12-01,ENJUSDT,0.14881,0.1537,0.136,0.14642,21788549.9,3189573.39835,29053
1606694400000,2020-11-30,ENJUSDT,0.1438,0.14912,0.13887,0.14889,14847971.8,2144848.705565,18751
1606608000000,2020-11-29,ENJUSDT,0.14447,0.14539,0.141,0.14362,8003361.3,1146550.525424,11642
1606521600000,2020-11-28,ENJUSDT,0.14158,0.151,0.14029,0.14455,10925902.7,1582978.788132,16014
1606435200000,2020-11-27,ENJUSDT,0.14163,0.14458,0.13317,0.14159,12050212.4,1672957.855227,17092
1606348800000,2020-11-26,ENJUSDT,0.16172,0.17198,0.13311,0.1415,37026877.7,5387134.43222,44849
1606262400000,2020-11-25,ENJUSDT,0.15936,0.17844,0.15201,0.16198,31202189.1,5165330.586461,44782
1606176000000,2020-11-24,ENJUSDT,0.15503,0.1698,0.14637,0.15931,25981346.5,4071620.715972,37526
1606089600000,2020-11-23,ENJUSDT,0.14541,0.15691,0.1405,0.15501,15200290.6,2292665.467386,21197
1606003200000,2020-11-22,ENJUSDT,0.15072,0.15368,0.13614,0.1454,14361449.3,2077328.350176,20825
1605916800000,2020-11-21,ENJUSDT,0.14001,0.15111,0.13672,0.1506,12294056.5,1785462.225085,18709
1605830400000,2020-11-20,ENJUSDT,0.13627,0.14098,0.13467,0.13982,8050871.3,1110699.770579,10996
1605744000000,2020-11-19,ENJUSDT,0.13836,0.14053,0.13353,0.13659,6036045.5,829584.122093,8655
1605657600000,2020-11-18,ENJUSDT,0.14584,0.147,0.13298,0.13834,10478127.0,1453745.788119,11753
1605571200000,2020-11-17,ENJUSDT,0.14532,0.14746,0.14278,0.14597,7304897.8,1060359.070808,10067
1605484800000,2020-11-16,ENJUSDT,0.14412,0.15,0.14081,0.14528,7995751.7,1166559.993669,10851
1605398400000,2020-11-15,ENJUSDT,0.14124,0.15076,0.13839,0.14405,13944789.8,2025541.46617,13983
1605312000000,2020-11-14,ENJUSDT,0.14376,0.14408,0.13534,0.14142,5253360.4,736161.342543,6745
1605225600000,2020-11-13,ENJUSDT,0.13419,0.1445,0.13308,0.14352,7489407.9,1046631.311945,8172
1605139200000,2020-11-12,ENJUSDT,0.13833,0.1418,0.13156,0.13458,5987832.2,820175.989771,6249
1605052800000,2020-11-11,ENJUSDT,0.13983,0.14473,0.13683,0.1381,8378704.5,1173255.57864,9128
1604966400000,2020-11-10,ENJUSDT,0.1335,0.14229,0.1325,0.13984,7535760.1,1046505.323363,9238
1604880000000,2020-11-09,ENJUSDT,0.1364,0.1378,0.12817,0.13357,4082731.0,539777.878601,6411
1604793600000,2020-11-08,ENJUSDT,0.12771,0.13953,0.12546,0.13634,4905889.0,654769.049155,8166
1604707200000,2020-11-07,ENJUSDT,0.13795,0.14388,0.12291,0.12778,11742383.2,1576284.45634,16679
1604620800000,2020-11-06,ENJUSDT,0.1237,0.13848,0.12279,0.13769,10164903.5,1343485.50831,14720
1604534400000,2020-11-05,ENJUSDT,0.11867,0.1278,0.11806,0.12362,6606050.5,808198.457826,8093
1604448000000,2020-11-04,ENJUSDT,0.11917,0.11993,0.11118,0.11833,4229449.7,488832.205378,5110
1604361600000,2020-11-03,ENJUSDT,0.12098,0.12141,0.1151,0.11901,6516345.0,766302.940502,5814
1604275200000,2020-11-02,ENJUSDT,0.12701,0.12956,0.12065,0.12133,3626379.1,453250.11469,4570
1604188800000,2020-11-01,ENJUSDT,0.12704,0.1287,0.12384,0.12697,3998830.0,505503.059558,4998
1604102400000,2020-10-31,ENJUSDT,0.1262,0.13125,0.12575,0.12736,3247609.5,417277.412532,4493
1604016000000,2020-10-30,ENJUSDT,0.13245,0.13351,0.12486,0.12612,5426836.9,692804.003868,5921
1603929600000,2020-10-29,ENJUSDT,0.13496,0.13778,0.13,0.13221,3896009.6,522195.032927,4972
1603843200000,2020-10-28,ENJUSDT,0.13901,0.141,0.131,0.13467,5783997.4,783827.039723,5763
1603756800000,2020-10-27,ENJUSDT,0.13818,0.14184,0.1356,0.13901,5082032.6,704627.643736,7318
1603670400000,2020-10-26,ENJUSDT,0.14386,0.14564,0.13216,0.13821,8432049.1,1169874.738825,8531
1603584000000,2020-10-25,ENJUSDT,0.14646,0.14842,0.14167,0.14392,3968746.0,573892.219843,4789
1603497600000,2020-10-24,ENJUSDT,0.14742,0.1502,0.1443,0.14662,3459271.0,510815.934963,4383
1603411200000,2020-10-23,ENJUSDT,0.15113,0.15311,0.14491,0.1472,5529254.6,823727.281388,6744
1603324800000,2020-10-22,ENJUSDT,0.14382,0.15388,0.14353,0.15113,4998878.7,748654.306726,7156
1603238400000,2020-10-21,ENJUSDT,0.14046,0.14942,0.14003,0.14353,5554266.7,807238.948601,8195
1603152000000,2020-10-20,ENJUSDT,0.14922,0.14927,0.137,0.14048,6087587.6,867956.759072,8307
1603065600000,2020-10-19,ENJUSDT,0.15073,0.15129,0.14649,0.14922,4312730.3,642197.666006,5134
1602979200000,2020-10-18,ENJUSDT,0.14819,0.1508,0.14699,0.15078,2118420.4,315410.007712,2933
1602892800000,2020-10-17,ENJUSDT,0.14549,0.15149,0.14423,0.14843,3554991.5,527268.788548,4643
1602806400000,2020-10-16,ENJUSDT,0.15267,0.15328,0.144,0.1455,6786742.8,1000947.349854,7852
1602720000000,2020-10-15,ENJUSDT,0.15411,0.15599,0.14919,0.15265,5323976.6,814983.047341,6818
1602633600000,2020-10-14,ENJUSDT,0.16163,0.16276,0.15,0.15381,7620134.3,1184030.570489,9080
1602547200000,2020-10-13,ENJUSDT,0.1659,0.16699,0.15661,0.16149,8439037.4,1371302.435199,9528
1602460800000,2020-10-12,ENJUSDT,0.15878,0.17255,0.15773,0.1659,18796424.4,3137685.821175,22807
1602374400000,2020-10-11,ENJUSDT,0.1601,0.16654,0.15638,0.15879,8340189.5,1345530.691585,10696
1602288000000,2020-10-10,ENJUSDT,0.15425,0.16631,0.154,0.15976,7919232.1,1257285.497875,11148
1602201600000,2020-10-09,ENJUSDT,0.15078,0.15673,0.14704,0.15425,8813305.6,1343975.17517,10255
1602115200000,2020-10-08,ENJUSDT,0.14896,0.15237,0.141,0.15058,8357025.4,1236079.814365,11338
1602028800000,2020-10-07,ENJUSDT,0.14369,0.14942,0.13846,0.14894,6922491.6,990707.429216,9788
1601942400000,2020-10-06,ENJUSDT,0.15477,0.15581,0.14216,0.14373,6433240.7,950087.881145,10344
1601856000000,2020-10-05,ENJUSDT,0.15233,0.15594,0.14778,0.15475,6707754.8,1018135.819938,8974
1601769600000,2020-10-04,ENJUSDT,0.14972,0.1545,0.1459,0.15222,6593953.4,991958.365327,8168
1601683200000,2020-10-03,ENJUSDT,0.1506,0.15421,0.14818,0.15,2597602.6,391821.767186,4391
1601596800000,2020-10-02,ENJUSDT,0.15383,0.15475,0.14339,0.15051,10168258.9,1510867.923795,12291
1601510400000,2020-10-01,ENJUSDT,0.16111,0.16566,0.1501,0.15373,11205780.2,1772137.33522,12934
1601424000000,2020-09-30,ENJUSDT,0.16048,0.16393,0.15638,0.16054,13087617.7,2099330.28549,15211
1601337600000,2020-09-29,ENJUSDT,0.1677,0.18251,0.15625,0.16013,31759037.8,5270586.28864,38653
1601251200000,2020-09-28,ENJUSDT,0.16944,0.17734,0.16426,0.16803,11769610.2,2012127.68026,10059
1601164800000,2020-09-27,ENJUSDT,0.16172,0.18136,0.1563,0.16988,27733846.9,4751833.807895,21397
1601078400000,2020-09-26,ENJUSDT,0.15421,0.16376,0.15379,0.16132,4879195.7,772492.307236,4361
1600992000000,2020-09-25,ENJUSDT,0.15555,0.15909,0.14643,0.15373,5444622.5,833575.694689,4818
1600905600000,2020-09-24,ENJUSDT,0.14358,0.15694,0.14149,0.15513,4029872.5,603669.528302,3930
1600819200000,2020-09-23,ENJUSDT,0.15481,0.16332,0.14,0.14358,7770549.1,1203029.186675,6963
1600732800000,2020-09-22,ENJUSDT,0.14347,0.156,0.1399,0.15481,4740472.3,707728.470626,4364
1600646400000,2020-09-21,ENJUSDT,0.1602,0.1686,0.14071,0.14348,5973320.6,899355.692582,5644
1600560000000,2020-09-20,ENJUSDT,0.16897,0.16915,0.1562,0.16018,3038484.2,494457.478744,3581
1600473600000,2020-09-19,ENJUSDT,0.16606,0.17282,0.16258,0.16898,3513181.4,591144.319002,3508
1600387200000,2020-09-18,ENJUSDT,0.16079,0.1712,0.15779,0.16631,6368950.2,1047319.239703,6335
1600300800000,2020-09-17,ENJUSDT,0.15601,0.16351,0.15457,0.16159,2428618.1,385253.234221,2795
1600214400000,2020-09-16,ENJUSDT,0.1583,0.15935,0.15234,0.15613,2104099.3,327912.545456,2479
1600128000000,2020-09-15,ENJUSDT,0.16655,0.17399,0.15792,0.15889,3667731.3,607067.531932,4231
1600041600000,2020-09-14,ENJUSDT,0.16123,0.16755,0.15877,0.16712,2862059.7,468267.751747,3011
1599955200000,2020-09-13,ENJUSDT,0.17242,0.17344,0.15706,0.16116,4075543.0,673675.877699,4014
1599868800000,2020-09-12,ENJUSDT,0.17229,0.17319,0.16682,0.17241,3302178.5,561407.499403,3455
1599782400000,2020-09-11,ENJUSDT,0.17607,0.17745,0.1668,0.17235,3688632.0,628318.027436,4517
1599696000000,2020-09-10,ENJUSDT,0.16449,0.17886,0.16346,0.1757,6895267.1,1182624.690113,8198
1599609600000,2020-09-09,ENJUSDT,0.15341,0.17328,0.15024,0.16444,14379556.8,2338334.805798,11074
1599523200000,2020-09-08,ENJUSDT,0.15022,0.15703,0.14121,0.1539,6555747.3,979290.308898,6331
1599436800000,2020-09-07,ENJUSDT,0.15936,0.16129,0.13757,0.15015,7669056.5,1132708.790186,7521
1599350400000,2020-09-06,ENJUSDT,0.15314,0.16241,0.14363,0.15969,5884177.6,897274.871553,6595
1599264000000,2020-09-05,ENJUSDT,0.16974,0.1762,0.14233,0.15299,9393812.6,1474141.107617,9250
1599177600000,2020-09-04,ENJUSDT,0.1711,0.182,0.15685,0.17026,9396381.7,1584713.867664,10677
1599091200000,2020-09-03,ENJUSDT,0.20179,0.207,0.148,0.1711,21120858.3,3954894.445429,20063
1599004800000,2020-09-02,ENJUSDT,0.20938,0.21048,0.2,0.20222,13775883.2,2793923.604932,11408
1598918400000,2020-09-01,ENJUSDT,0.21422,0.21508,0.207,0.21008,9953398.6,2097936.365275,10037
1598832000000,2020-08-31,ENJUSDT,0.21855,0.22353,0.2136,0.21423,7234005.7,1584645.516281,8146
1598745600000,2020-08-30,ENJUSDT,0.2132,0.23001,0.21163,0.21843,9994883.7,2187529.673342,9855
1598659200000,2020-08-29,ENJUSDT,0.22073,0.221,0.21099,0.2132,8368214.6,1803545.257593,8371
1598572800000,2020-08-28,ENJUSDT,0.21098,0.2255,0.20733,0.22119,7682920.5,1670434.894177,7889
1598486400000,2020-08-27,ENJUSDT,0.22716,0.22746,0.20083,0.21113,13840826.0,2951772.236021,13254
1598400000000,2020-08-26,ENJUSDT,0.2264,0.23749,0.22046,0.22716,11213514.8,2554984.778865,12331
1598313600000,2020-08-25,ENJUSDT,0.2447,0.24574,0.21318,0.2264,17741579.9,4071629.912512,20103
1598227200000,2020-08-24,ENJUSDT,0.22097,0.2586,0.21561,0.2447,23810847.0,5718074.847101,25961
1598140800000,2020-08-23,ENJUSDT,0.22489,0.22618,0.21288,0.22097,7265053.1,1584811.857141,8364
1598054400000,2020-08-22,ENJUSDT,0.20984,0.228,0.196,0.22542,16762491.6,3594812.343315,18137
1597968000000,2020-08-21,ENJUSDT,0.20823,0.24,0.20672,0.20989,30153608.7,6655236.271758,31922
1597881600000,2020-08-20,ENJUSDT,0.19713,0.211,0.19473,0.20824,9030076.2,1817071.011982,8704
1597795200000,2020-08-19,ENJUSDT,0.20862,0.2115,0.19206,0.19695,9120694.3,1830402.147405,9571
1597708800000,2020-08-18,ENJUSDT,0.20597,0.214,0.19861,0.20799,11801658.6,2440272.545031,10879
1597622400000,2020-08-17,ENJUSDT,0.21471,0.2148,0.20093,0.20589,10765160.6,2241518.608517,11444
1597536000000,2020-08-16,ENJUSDT,0.20602,0.21477,0.20244,0.21471,8575311.1,1791632.327238,8006
1597449600000,2020-08-15,ENJUSDT,0.20898,0.21099,0.20353,0.20575,8946852.2,1846250.839955,7942
1597363200000,2020-08-14,ENJUSDT,0.21049,0.21791,0.20491,0.20863,13611558.0,2876162.928252,11352
1597276800000,2020-08-13,ENJUSDT,0.20752,0.22186,0.1996,0.21088,21806543.5,4603630.343739,18334
1597190400000,2020-08-12,ENJUSDT,0.20345,0.21,0.195,0.20836,11354361.1,2310731.235002,8840
1597104000000,2020-08-11,ENJUSDT,0.225,0.2254,0.195,0.20301,19463031.7,4048608.801558,15741
1597017600000,2020-08-10,ENJUSDT,0.22097,0.22628,0.20709,0.22517,25787630.4,5604746.113476,20708
1596931200000,2020-08-09,ENJUSDT,0.21228,0.23991,0.20628,0.22091,37561164.3,8479871.060294,29450
1596844800000,2020-08-08,ENJUSDT,0.20791,0.22,0.20594,0.21207,23236083.4,4960311.033907,18099
1596758400000,2020-08-07,ENJUSDT,0.19331,0.211,0.19308,0.20833,27531785.5,5584760.615709,23130
1596672000000,2020-08-06,ENJUSDT,0.18952,0.19518,0.18537,0.1932,9577667.5,1823240.744733,8692
1596585600000,2020-08-05,ENJUSDT,0.18764,0.19849,0.1851,0.18978,12268781.6,2355324.795013,11084
1596499200000,2020-08-04,ENJUSDT,0.17825,0.191,0.17801,0.18761,11133755.0,2066774.402039,10482
1596412800000,2020-08-03,ENJUSDT,0.1755,0.18099,0.17425,0.178,6565210.7,1171950.490542,6596
1596326400000,2020-08-02,ENJUSDT,0.17622,0.18116,0.1622,0.17523,11935596.1,2072980.229874,13513
1596240000000,2020-08-01,ENJUSDT,0.17456,0.17979,0.172,0.17653,6964771.3,1223985.955706,6878
1596153600000,2020-07-31,ENJUSDT,0.17768,0.18325,0.17199,0.17419,7276863.3,1290572.449471,7093
1596067200000,2020-07-30,ENJUSDT,0.17662,0.17962,0.17367,0.1778,3514172.7,620503.972032,4617
1595980800000,2020-07-29,ENJUSDT,0.17451,0.18488,0.1744,0.17634,6965349.5,1252782.049683,8872
1595894400000,2020-07-28,ENJUSDT,0.16878,0.1768,0.16502,0.17452,7774577.2,1338230.145273,10132
1595808000000,2020-07-27,ENJUSDT,0.17873,0.17978,0.16081,0.1689,17399760.5,2963796.466622,21875
1595721600000,2020-07-26,ENJUSDT,0.18754,0.18977,0.17688,0.17916,8356490.6,1532123.226055,9690
1595635200000,2020-07-25,ENJUSDT,0.18625,0.19351,0.18504,0.18782,7974712.2,1510579.166508,8325
1595548800000,2020-07-24,ENJUSDT,0.18603,0.18884,0.18369,0.18625,5056983.9,940735.620477,5645
1595462400000,2020-07-23,ENJUSDT,0.19104,0.19237,0.18373,0.18567,9518242.7,1792703.681481,8919
1595376000000,2020-07-22,ENJUSDT,0.194,0.19889,0.19,0.19071,7039497.6,1362586.409769,7094
1595289600000,2020-07-21,ENJUSDT,0.19328,0.19742,0.18594,0.1938,9518189.3,1821852.665031,9581
1595203200000,2020-07-20,ENJUSDT,0.20752,0.20752,0.192,0.19329,8645679.6,1721470.124014,10176
1595116800000,2020-07-19,ENJUSDT,0.20787,0.21156,0.1965,0.2074,10470554.6,2127948.528829,9547
1595030400000,2020-07-18,ENJUSDT,0.20118,0.21779,0.19629,0.20832,17246742.0,3585289.480077,16145
1594944000000,2020-07-17,ENJUSDT,0.19178,0.21625,0.19114,0.20133,33841771.0,6936496.325516,29027
1594857600000,2020-07-16,ENJUSDT,0.18472,0.19874,0.17066,0.19179,23472206.3,4341467.428435,18480
1594771200000,2020-07-15,ENJUSDT,0.18639,0.19349,0.18361,0.18421,10738399.8,2019728.071988,9178
1594684800000,2020-07-14,ENJUSDT,0.18033,0.1999,0.17681,0.18618,26504036.5,5034931.652925,22027
1594598400000,2020-07-13,ENJUSDT,0.1773,0.19182,0.1744,0.18039,15121778.9,2776619.271759,12118
1594512000000,2020-07-12,ENJUSDT,0.18153,0.18184,0.172,0.1769,5275383.4,935906.236722,4712
1594425600000,2020-07-11,ENJUSDT,0.17642,0.18245,0.1751,0.18153,6470089.4,1160120.608911,5642
1594339200000,2020-07-10,ENJUSDT,0.18463,0.18499,0.1674,0.17662,7821260.0,1368660.310633,6378
1594252800000,2020-07-09,ENJUSDT,0.18499,0.19701,0.17521,0.18497,14547940.2,2710297.302936,12145
1594166400000,2020-07-08,ENJUSDT,0.17649,0.18541,0.17589,0.18493,9202851.3,1668454.515796,7737
1594080000000,2020-07-07,ENJUSDT,0.17879,0.17909,0.17318,0.17649,4826588.2,847309.442694,4777
1593993600000,2020-07-06,ENJUSDT,0.17281,0.18,0.1717,0.17904,6394351.0,1129019.607963,5488
1593907200000,2020-07-05,ENJUSDT,0.1813,0.18852,0.16822,0.17281,10739095.0,1898395.58819,9025
1593820800000,2020-07-04,ENJUSDT,0.17121,0.18584,0.17079,0.1813,11148058.8,2007075.709261,9824
1593734400000,2020-07-03,ENJUSDT,0.16659,0.1746,0.16566,0.17156,5158963.7,879549.404305,5109
1593648000000,2020-07-02,ENJUSDT,0.1724,0.17523,0.16032,0.16659,6424783.7,1079284.337429,5948
1593561600000,2020-07-01,ENJUSDT,0.16731,0.17311,0.16272,0.1724,5760490.9,967560.389542,5101
1593475200000,2020-06-30,ENJUSDT,0.17168,0.1795,0.1673,0.16731,9343989.0,1632941.180771,7470
1593388800000,2020-06-29,ENJUSDT,0.15642,0.17557,0.15178,0.17126,11985289.9,1980679.090156,8890
1593302400000,2020-06-28,ENJUSDT,0.15316,0.15995,0.14838,0.15626,4358845.9,676457.769729,3613
1593216000000,2020-06-27,ENJUSDT,0.1602,0.16055,0.14568,0.15288,7734641.0,1191093.86746,6159
1593129600000,2020-06-26,ENJUSDT,0.16937,0.17342,0.15643,0.15988,8261094.4,1356213.928073,6489
1593043200000,2020-06-25,ENJUSDT,0.17483,0.17516,0.16538,0.16943,5308027.1,896793.620122,4669
1592956800000,2020-06-24,ENJUSDT,0.18192,0.18795,0.17,0.17518,9432525.1,1679927.288585,8159
1592870400000,2020-06-23,ENJUSDT,0.17699,0.19052,0.17532,0.18156,12352270.4,2269911.542495,9608
1592784000000,2020-06-22,ENJUSDT,0.17052,0.17755,0.16968,0.17744,6063996.4,1055492.192292,4009
1592697600000,2020-06-21,ENJUSDT,0.17078,0.17544,0.16844,0.17002,3658374.0,628623.052102,2607
1592611200000,2020-06-20,ENJUSDT,0.17211,0.17388,0.167,0.1702,4843261.6,822834.638766,3363
1592524800000,2020-06-19,ENJUSDT,0.17829,0.18022,0.17009,0.17215,5933816.0,1038653.579363,4504
1592438400000,2020-06-18,ENJUSDT,0.17374,0.1853,0.17166,0.17833,10335677.2,1839043.783831,7865
1592352000000,2020-06-17,ENJUSDT,0.1797,0.18,0.16747,0.17334,6781686.4,1185882.462848,5644
1592265600000,2020-06-16,ENJUSDT,0.178,0.18657,0.16913,0.18002,10043899.3,1809438.764126,7272
1592179200000,2020-06-15,ENJUSDT,0.18032,0.18095,0.15871,0.178,13185724.3,2248539.890021,9613
1592092800000,2020-06-14,ENJUSDT,0.19077,0.19114,0.17847,0.18106,4729353.5,877325.689134,4036
1592006400000,2020-06-13,ENJUSDT,0.1923,0.19749,0.18867,0.19078,6661018.5,1275888.950416,4802
1591920000000,2020-06-12,ENJUSDT,0.18555,0.20356,0.17586,0.19258,13444463.4,2556132.05259,10256
1591833600000,2020-06-11,ENJUSDT,0.20661,0.2128,0.185,0.18555,15829571.8,3168784.386754,14573
1591747200000,2020-06-10,ENJUSDT,0.20206,0.211,0.1949,0.20661,17682681.8,3615060.075377,12428
1591660800000,2020-06-09,ENJUSDT,0.2054,0.2117,0.2,0.20195,12540936.7,2577825.986826,8447
1591574400000,2020-06-08,ENJUSDT,0.19705,0.2072,0.1932,0.20589,11785858.3,2371718.548936,7858
1591488000000,2020-06-07,ENJUSDT,0.20148,0.20208,0.191,0.19704,5753826.3,1125761.203761,5400
1591401600000,2020-06-06,ENJUSDT,0.20121,0.20735,0.19712,0.20127,7872203.6,1595444.266826,6915
1591315200000,2020-06-05,ENJUSDT,0.19878,0.2058,0.1918,0.2016,9645788.8,1921033.230451,8494
1591228800000,2020-06-04,ENJUSDT,0.19882,0.20534,0.1933,0.19949,6893559.0,1379726.621189,6635
1591142400000,2020-06-03,ENJUSDT,0.19872,0.19923,0.19006,0.19882,7888769.0,1537123.915253,6424
1591056000000,2020-06-02,ENJUSDT,0.20837,0.2108,0.1898,0.19804,18371852.9,3712743.949895,14220
1590969600000,2020-06-01,ENJUSDT,0.20684,0.21941,0.20301,0.20784,16431255.0,3482311.466858,14014
1590883200000,2020-05-31,ENJUSDT,0.20256,0.216,0.19884,0.20685,17702552.4,3633420.168692,13498
1590796800000,2020-05-30,ENJUSDT,0.20193,0.21099,0.1983,0.20269,12887086.4,2635216.87606,11279
1590710400000,2020-05-29,ENJUSDT,0.20543,0.215,0.19702,0.20202,16050216.7,3283766.518018,15874
1590624000000,2020-05-28,ENJUSDT,0.21307,0.2322,0.20174,0.20497,29802049.5,6444056.814456,23364
1590537600000,2020-05-27,ENJUSDT,0.1864,0.23694,0.17803,0.21381,49586133.0,10410344.677489,37386
1590451200000,2020-05-26,ENJUSDT,0.18673,0.21,0.18191,0.1864,26167559.7,5074196.901428,21296
1590364800000,2020-05-25,ENJUSDT,0.165,0.194,0.16391,0.18673,21974575.8,4008607.446013,18380
1590278400000,2020-05-24,ENJUSDT,0.17676,0.177,0.16433,0.16501,14611778.3,2502579.521741,13219
1590192000000,2020-05-23,ENJUSDT,0.1719,0.17886,0.17076,0.17679,9904119.8,1734145.73906,9860
1590105600000,2020-05-22,ENJUSDT,0.17757,0.179,0.1655,0.17229,14591068.6,2512029.544516,14066
1590019200000,2020-05-21,ENJUSDT,0.17049,0.187,0.1639,0.17819,34090185.0,6043175.346764,27969
1589932800000,2020-05-20,ENJUSDT,0.16601,0.17367,0.15602,0.1705,15150991.3,2518139.610587,12311
1589846400000,2020-05-19,ENJUSDT,0.15862,0.168,0.1568,0.16573,8796313.0,1425677.511441,6827
1589760000000,2020-05-18,ENJUSDT,0.16241,0.1637,0.15559,0.15863,6303895.7,1002277.658399,4933
1589673600000,2020-05-17,ENJUSDT,0.16215,0.16608,0.158,0.16216,9360002.1,1511203.576551,8659
1589587200000,2020-05-16,ENJUSDT,0.16284,0.172,0.16113,0.16157,8444239.1,1412183.341786,6284
1589500800000,2020-05-15,ENJUSDT,0.16264,0.17,0.15302,0.16284,15368242.5,2502633.236734,10034
1589414400000,2020-05-14,ENJUSDT,0.16181,0.165,0.15612,0.16216,11209775.4,1787607.717345,7651
1589328000000,2020-05-13,ENJUSDT,0.16292,0.17606,0.15939,0.1613,18021794.1,3012222.769668,12254
1589241600000,2020-05-12,ENJUSDT,0.1483,0.16545,0.1445,0.16301,21751603.2,3427310.697525,13193
1589155200000,2020-05-11,ENJUSDT,0.1426,0.1527,0.13,0.14798,17836765.8,2599654.356249,12465
1589068800000,2020-05-10,ENJUSDT,0.14505,0.14505,0.12693,0.14216,13716669.7,1879455.703786,11072
1588982400000,2020-05-09,ENJUSDT,0.14363,0.15,0.14291,0.14506,6528418.1,958432.019799,6313
1588896000000,2020-05-08,ENJUSDT,0.14172,0.1485,0.139,0.14369,11104783.4,1593412.202845,8680
1588809600000,2020-05-07,ENJUSDT,0.14138,0.1485,0.13731,0.14239,12179890.3,1743366.127642,10856
1588723200000,2020-05-06,ENJUSDT,0.14541,0.15621,0.13943,0.14136,17305995.9,2584249.788635,13689
1588636800000,2020-05-05,ENJUSDT,0.13604,0.14672,0.13434,0.14571,14145499.5,2009764.539016,11270
1588550400000,2020-05-04,ENJUSDT,0.13582,0.13904,0.124,0.13653,10650455.3,1398363.405707,7526
1588464000000,2020-05-03,ENJUSDT,0.14391,0.14447,0.13147,0.13582,8048301.9,1114890.363772,8069
1588377600000,2020-05-02,ENJUSDT,0.14041,0.14646,0.13803,0.14384,13587873.8,1934673.069253,11278
1588291200000,2020-05-01,ENJUSDT,0.13668,0.1442,0.13589,0.14096,13407091.0,1885397.591399,11746
1588204800000,2020-04-30,ENJUSDT,0.14321,0.14487,0.1286,0.13668,20425373.1,2838768.788574,15642
1588118400000,2020-04-29,ENJUSDT,0.13906,0.14653,0.13901,0.14303,15769716.3,2251467.785915,13467
1588032000000,2020-04-28,ENJUSDT,0.13758,0.14426,0.1301,0.13898,14443828.8,1987900.6264,11065
1587945600000,2020-04-27,ENJUSDT,0.14157,0.15223,0.12847,0.13679,26084615.1,3618207.362532,16624
1587859200000,2020-04-26,ENJUSDT,0.14889,0.15879,0.13779,0.14149,25165270.4,3694461.771078,17785
