https://www.CryptoDataDownload.com
Unix,Date,Symbol,Open,High,Low,Close,Volume MKR,Volume USDT,tradecount
1694736000000,2023-09-15,MKRUSDT,1161.0,1288.0,1155.0,1280.0,10757.6906,13204950.9256,26778
1694649600000,2023-09-14,MKRUSDT,1153.0,1183.0,1144.0,1161.0,6686.9903,7791719.8618,15885
1694563200000,2023-09-13,MKRUSDT,1119.0,1168.0,1115.0,1153.0,7886.8004,9021204.4151,17829
1694476800000,2023-09-12,MKRUSDT,1082.0,1126.0,1071.0,1118.0,14213.5432,15489968.9034,21775
1694390400000,2023-09-11,MKRUSDT,1116.0,1129.0,1069.0,1081.0,9180.6649,10032451.1966,20148
1694304000000,2023-09-10,MKRUSDT,1128.0,1137.0,1102.0,1117.0,7632.3646,8561823.0074,16717
1694217600000,2023-09-09,MKRUSDT,1138.0,1140.0,1119.0,1128.0,1871.4996,2111391.6792,5216
1694131200000,2023-09-08,MKRUSDT,1145.0,1149.0,1117.0,1138.0,3290.116,3733971.8233,7972
1694044800000,2023-09-07,MKRUSDT,1138.0,1169.0,1127.0,1145.0,5049.8921,5768605.819,10723
1693958400000,2023-09-06,MKRUSDT,1134.0,1144.0,1092.0,1137.0,5370.5336,5992856.8342,13635
1693872000000,2023-09-05,MKRUSDT,1118.0,1142.0,1108.0,1135.0,5712.1559,6432282.2453,16296
1693785600000,2023-09-04,MKRUSDT,1129.0,1185.0,1083.0,1118.0,34551.1995,39188842.9581,81908
1693699200000,2023-09-03,MKRUSDT,1139.0,1168.0,1118.0,1130.0,6815.3488,7722428.675,20586
1693612800000,2023-09-02,MKRUSDT,1141.0,1186.0,1116.0,1140.0,12943.9029,14906733.0545,27126
1693526400000,2023-09-01,MKRUSDT,1154.0,1181.0,1092.0,1141.0,17240.329,19706150.8539,40073
1693440000000,2023-08-31,MKRUSDT,1045.0,1227.0,1031.0,1155.0,34553.2936,39356105.4475,89226
1693353600000,2023-08-30,MKRUSDT,1048.0,1070.0,1021.0,1045.0,5773.7978,6061672.8018,14620
1693267200000,2023-08-29,MKRUSDT,1029.0,1085.0,1019.0,1048.0,10448.7949,10894864.1076,25148
1693180800000,2023-08-28,MKRUSDT,1074.0,1099.0,1001.0,1028.0,11271.9617,11751130.3502,28445
1693094400000,2023-08-27,MKRUSDT,1041.0,1077.0,1031.0,1074.0,4316.2075,4565613.9277,8872
1693008000000,2023-08-26,MKRUSDT,1015.0,1054.0,1003.0,1042.0,6381.809,6571098.5468,11642
1692921600000,2023-08-25,MKRUSDT,1032.0,1032.0,988.0,1014.0,6776.301,6815987.8573,13957
1692835200000,2023-08-24,MKRUSDT,1074.0,1102.0,1020.0,1033.0,8261.0687,8814867.7708,17846
1692748800000,2023-08-23,MKRUSDT,1043.0,1084.0,1013.0,1074.0,7989.4935,8373971.7384,19461
1692662400000,2023-08-22,MKRUSDT,1092.0,1120.0,998.0,1043.0,12400.5926,13230497.6913,29609
1692576000000,2023-08-21,MKRUSDT,1111.0,1111.0,1064.0,1092.0,10432.311,11325216.7607,19347
1692489600000,2023-08-20,MKRUSDT,1102.0,1121.0,1093.0,1110.0,4131.9688,4580150.3335,8013
1692403200000,2023-08-19,MKRUSDT,1070.0,1118.0,1065.0,1103.0,4678.5316,5096012.925,9551
1692316800000,2023-08-18,MKRUSDT,1089.0,1107.0,1051.0,1070.0,14136.5541,15302648.1468,28325
1692230400000,2023-08-17,MKRUSDT,1133.0,1150.0,980.0,1088.0,17469.6657,19184410.7465,49722
1692144000000,2023-08-16,MKRUSDT,1231.0,1236.0,1100.0,1133.0,19546.5366,22923802.8396,38280
1692057600000,2023-08-15,MKRUSDT,1251.0,1251.0,1205.0,1232.0,6432.4231,7929457.028,16442
1691971200000,2023-08-14,MKRUSDT,1245.0,1279.0,1235.0,1251.0,8547.7641,10786262.2538,17754
1691884800000,2023-08-13,MKRUSDT,1225.0,1258.0,1218.0,1245.0,5777.5768,7151772.7467,13658
1691798400000,2023-08-12,MKRUSDT,1250.0,1260.0,1213.0,1225.0,6538.9881,8027451.8829,13847
1691712000000,2023-08-11,MKRUSDT,1259.0,1284.0,1236.0,1250.0,7062.3616,8873183.7449,14510
1691625600000,2023-08-10,MKRUSDT,1213.0,1271.0,1208.0,1259.0,11597.123,14397023.8652,25645
1691539200000,2023-08-09,MKRUSDT,1211.0,1225.0,1194.0,1212.0,5658.1143,6839998.5733,14398
1691452800000,2023-08-08,MKRUSDT,1218.0,1242.0,1209.0,1211.0,5150.4359,6308253.0714,13321
1691366400000,2023-08-07,MKRUSDT,1222.0,1259.0,1174.0,1220.0,9535.9724,11596130.7594,21639
1691280000000,2023-08-06,MKRUSDT,1247.0,1261.0,1211.0,1222.0,6077.7444,7514304.714,19282
1691193600000,2023-08-05,MKRUSDT,1304.0,1307.0,1232.0,1247.0,7997.7731,10143123.2598,25918
1691107200000,2023-08-04,MKRUSDT,1290.0,1332.0,1266.0,1304.0,11022.0943,14309428.8577,32805
1691020800000,2023-08-03,MKRUSDT,1296.0,1345.0,1286.0,1291.0,10813.1667,14209230.2041,31908
1690934400000,2023-08-02,MKRUSDT,1339.0,1370.0,1283.0,1297.0,16781.7688,22188168.7822,60003
1690848000000,2023-08-01,MKRUSDT,1225.0,1349.0,1170.0,1338.0,30616.2867,38277301.4166,95682
1690761600000,2023-07-31,MKRUSDT,1251.0,1316.0,1205.0,1226.0,18361.2114,22931590.1074,53501
1690675200000,2023-07-30,MKRUSDT,1283.0,1298.0,1237.0,1251.0,15811.0929,20022461.9826,46987
1690588800000,2023-07-29,MKRUSDT,1181.0,1361.0,1174.0,1283.0,25067.5217,31450563.7076,81610
1690502400000,2023-07-28,MKRUSDT,1166.0,1190.0,1150.0,1181.0,15253.3748,17842549.513,41317
1690416000000,2023-07-27,MKRUSDT,1185.0,1283.0,1138.0,1165.0,25352.0538,30648188.7612,75397
1690329600000,2023-07-26,MKRUSDT,1138.0,1198.0,1112.0,1185.0,19229.4925,22203329.9795,54217
1690243200000,2023-07-25,MKRUSDT,1068.0,1199.0,1061.0,1137.0,22805.4921,25631042.7646,67086
1690156800000,2023-07-24,MKRUSDT,1089.0,1089.0,994.0,1068.0,18596.9882,19526273.0184,49693
1690070400000,2023-07-23,MKRUSDT,1110.0,1155.0,1075.0,1089.0,14398.7688,15976541.2419,48294
1689984000000,2023-07-22,MKRUSDT,1093.0,1127.0,1071.0,1109.0,16121.2128,17676825.6074,49359
1689897600000,2023-07-21,MKRUSDT,1033.0,1250.0,1030.0,1093.0,38280.9889,43764631.0511,120567
1689811200000,2023-07-20,MKRUSDT,993.0,1059.0,981.0,1034.0,20986.242,21420106.3715,58369
1689724800000,2023-07-19,MKRUSDT,923.0,999.0,922.0,993.0,17332.6211,16979310.9301,54456
1689638400000,2023-07-18,MKRUSDT,936.0,942.0,888.0,924.0,11563.5669,10555181.1976,28341
1689552000000,2023-07-17,MKRUSDT,970.0,994.0,925.0,936.0,12707.6906,12102862.8737,38558
1689465600000,2023-07-16,MKRUSDT,891.0,1018.0,889.0,971.0,31222.3224,30068955.0728,89854
1689379200000,2023-07-15,MKRUSDT,867.0,892.0,852.0,891.0,5953.0564,5213130.8216,19811
1689292800000,2023-07-14,MKRUSDT,924.0,958.0,831.0,866.0,13944.5674,12658816.3814,43553
1689206400000,2023-07-13,MKRUSDT,909.0,960.0,875.0,924.0,12323.6278,11208154.3037,39507
1689120000000,2023-07-12,MKRUSDT,915.0,935.0,887.0,909.0,10112.6611,9223884.1195,29779
1689033600000,2023-07-11,MKRUSDT,917.0,946.0,908.0,914.0,11482.9317,10596784.1666,37201
1688947200000,2023-07-10,MKRUSDT,962.0,965.0,904.0,916.0,13203.4121,12281663.6148,45110
1688860800000,2023-07-09,MKRUSDT,931.0,993.0,902.0,961.0,16734.6513,15909822.5733,53059
1688774400000,2023-07-08,MKRUSDT,944.0,990.0,927.0,932.0,12363.3471,11834781.0805,37300
1688688000000,2023-07-07,MKRUSDT,965.0,1035.0,915.0,944.0,31202.9617,30525457.4603,92146
1688601600000,2023-07-06,MKRUSDT,917.0,1040.0,913.0,967.0,32127.1324,31702732.1113,98292
1688515200000,2023-07-05,MKRUSDT,981.0,1080.0,870.0,917.0,46668.952,46343974.0309,146951
1688428800000,2023-07-04,MKRUSDT,976.0,1039.0,950.0,981.0,24324.7211,24209146.6892,70068
1688342400000,2023-07-03,MKRUSDT,859.0,1075.0,849.0,975.0,32468.542,30790402.525,102153
1688256000000,2023-07-02,MKRUSDT,842.0,897.0,799.0,859.0,20187.72,17136366.8096,53766
1688169600000,2023-07-01,MKRUSDT,831.0,860.0,802.0,842.0,15893.0732,13185252.6881,42583
1688083200000,2023-06-30,MKRUSDT,687.0,860.0,683.0,831.0,46716.3792,36912416.2531,117818
1687996800000,2023-06-29,MKRUSDT,678.0,723.0,674.0,687.0,7354.3639,5135719.8424,18943
1687910400000,2023-06-28,MKRUSDT,690.0,690.0,661.0,677.0,6341.8308,4282153.2373,16601
1687824000000,2023-06-27,MKRUSDT,689.0,708.0,677.0,689.0,6312.039,4361682.2801,15200
1687737600000,2023-06-26,MKRUSDT,705.0,707.0,662.0,688.0,6520.4255,4478529.4433,19695
1687651200000,2023-06-25,MKRUSDT,680.0,760.0,677.0,704.0,10844.608,7767737.6525,33187
1687564800000,2023-06-24,MKRUSDT,728.0,728.0,674.0,681.0,7992.9303,5603993.9249,21334
1687478400000,2023-06-23,MKRUSDT,739.0,754.0,723.0,728.0,6659.3268,4918198.2742,17438
1687392000000,2023-06-22,MKRUSDT,752.0,761.0,729.0,739.0,5049.3252,3773142.2481,15880
1687305600000,2023-06-21,MKRUSDT,729.0,772.0,726.0,752.0,13036.4535,9781617.6745,38100
1687219200000,2023-06-20,MKRUSDT,707.0,731.0,702.0,729.0,5849.9048,4180399.9635,15324
1687132800000,2023-06-19,MKRUSDT,673.0,728.0,670.0,707.0,8724.9335,6136471.0967,24194
1687046400000,2023-06-18,MKRUSDT,670.0,686.0,665.0,673.0,4395.753,2962401.7637,13196
1686960000000,2023-06-17,MKRUSDT,680.0,691.0,664.0,669.0,3645.6139,2457387.4023,9277
1686873600000,2023-06-16,MKRUSDT,646.0,682.0,643.0,679.0,4805.9201,3202011.6209,12797
1686787200000,2023-06-15,MKRUSDT,628.0,652.0,627.0,647.0,3540.1612,2265035.2927,9985
1686700800000,2023-06-14,MKRUSDT,635.0,660.0,613.0,628.0,8183.2122,5244576.0174,23664
1686614400000,2023-06-13,MKRUSDT,628.0,646.0,627.0,635.0,7505.4616,4768495.3694,18837
1686528000000,2023-06-12,MKRUSDT,618.0,630.0,604.0,628.0,2965.0257,1836201.0827,11454
1686441600000,2023-06-11,MKRUSDT,629.0,630.0,591.0,617.0,5056.3817,3073401.7263,18007
1686355200000,2023-06-10,MKRUSDT,628.0,649.0,511.0,630.0,18002.2694,10588169.814,57868
1686268800000,2023-06-09,MKRUSDT,625.0,636.0,617.0,628.0,2082.4037,1303815.1762,5589
1686182400000,2023-06-08,MKRUSDT,623.0,634.0,617.0,624.0,1552.596,972348.3872,5606
1686096000000,2023-06-07,MKRUSDT,649.0,649.0,616.0,623.0,2639.8162,1663662.757,7756
1686009600000,2023-06-06,MKRUSDT,649.0,657.0,633.0,650.0,3014.2422,1936992.3629,10701
1685923200000,2023-06-05,MKRUSDT,683.0,691.0,631.0,649.0,6247.556,4136398.9829,20148
1685836800000,2023-06-04,MKRUSDT,675.0,707.0,668.0,683.0,4533.886,3144377.7094,11776
1685750400000,2023-06-03,MKRUSDT,662.0,677.0,657.0,675.0,1565.6066,1048452.896,4501
1685664000000,2023-06-02,MKRUSDT,642.0,671.0,636.0,662.0,2514.3884,1662748.3405,6977
1685577600000,2023-06-01,MKRUSDT,636.0,644.0,626.0,641.0,1232.8621,782933.3687,3703
1685491200000,2023-05-31,MKRUSDT,643.0,647.0,631.0,636.0,1921.1012,1224941.4756,5020
1685404800000,2023-05-30,MKRUSDT,637.0,645.0,634.0,643.0,1799.6875,1151712.5429,4932
1685318400000,2023-05-29,MKRUSDT,649.0,655.0,634.0,637.0,1929.7725,1244067.3166,5003
1685232000000,2023-05-28,MKRUSDT,633.0,650.0,631.0,648.0,1932.1541,1237474.9638,4337
1685145600000,2023-05-27,MKRUSDT,624.0,636.0,624.0,633.0,861.0425,542078.5697,1942
1685059200000,2023-05-26,MKRUSDT,625.0,628.0,619.0,624.0,1014.4079,631818.5249,2271
1684972800000,2023-05-25,MKRUSDT,618.0,631.0,602.0,624.0,1744.7223,1080794.3362,4771
1684886400000,2023-05-24,MKRUSDT,634.0,635.0,605.0,618.0,3000.0538,1855140.1984,6513
1684800000000,2023-05-23,MKRUSDT,629.0,643.0,628.0,634.0,2232.5667,1416033.5093,4930
1684713600000,2023-05-22,MKRUSDT,623.0,631.0,617.0,629.0,2044.7242,1276960.1651,4106
1684627200000,2023-05-21,MKRUSDT,626.0,628.0,618.0,624.0,1893.8467,1179727.0228,3255
1684540800000,2023-05-20,MKRUSDT,628.0,634.0,620.0,626.0,3853.1429,2411965.6096,5037
1684454400000,2023-05-19,MKRUSDT,627.0,633.0,623.0,628.0,1635.0039,1024886.7055,3452
1684368000000,2023-05-18,MKRUSDT,639.0,641.0,618.0,627.0,2379.9611,1505534.3783,5798
1684281600000,2023-05-17,MKRUSDT,633.0,643.0,622.0,640.0,2865.4566,1815920.9172,7229
1684195200000,2023-05-16,MKRUSDT,637.0,645.0,623.0,633.0,7982.9888,5035364.238,13960
1684108800000,2023-05-15,MKRUSDT,626.0,646.0,618.0,637.0,2926.6645,1856145.6459,7258
1684022400000,2023-05-14,MKRUSDT,632.0,640.0,622.0,626.0,9451.4497,5953037.2007,14374
1683936000000,2023-05-13,MKRUSDT,637.0,640.0,626.0,632.0,12366.7206,7833765.9566,19250
1683849600000,2023-05-12,MKRUSDT,622.0,650.0,610.0,637.0,12694.3826,8015181.1977,25062
1683763200000,2023-05-11,MKRUSDT,660.0,660.0,602.0,623.0,5325.9289,3358073.2213,14904
1683676800000,2023-05-10,MKRUSDT,671.0,679.0,637.0,660.0,4546.5874,3017051.2334,13760
1683590400000,2023-05-09,MKRUSDT,669.0,677.0,664.0,671.0,4832.5482,3237496.07,12008
1683504000000,2023-05-08,MKRUSDT,694.0,701.0,639.0,668.0,8586.5447,5772166.4753,24498
1683417600000,2023-05-07,MKRUSDT,690.0,706.0,686.0,694.0,4537.9935,3157669.8622,11609
1683331200000,2023-05-06,MKRUSDT,726.0,734.0,683.0,690.0,6187.2308,4400302.6099,13635
1683244800000,2023-05-05,MKRUSDT,690.0,731.0,687.0,726.0,7417.1808,5253396.7499,16799
1683158400000,2023-05-04,MKRUSDT,699.0,705.0,685.0,690.0,1684.7767,1173262.1644,4989
1683072000000,2023-05-03,MKRUSDT,699.0,701.0,682.0,699.0,3060.3028,2117056.5536,10441
1682985600000,2023-05-02,MKRUSDT,702.0,716.0,698.0,699.0,4595.7411,3246364.7937,13678
1682899200000,2023-05-01,MKRUSDT,693.0,707.0,675.0,702.0,4254.175,2958463.5689,14343
1682812800000,2023-04-30,MKRUSDT,708.0,709.0,691.0,693.0,2635.895,1849317.4077,10632
1682726400000,2023-04-29,MKRUSDT,699.0,714.0,696.0,708.0,2415.2495,1705002.2391,8299
1682640000000,2023-04-28,MKRUSDT,703.0,705.0,688.0,699.0,3985.9814,2783389.4748,10855
1682553600000,2023-04-27,MKRUSDT,689.0,708.0,683.0,703.0,5707.7443,3983702.783,18520
1682467200000,2023-04-26,MKRUSDT,692.0,724.0,654.0,689.0,9097.079,6311074.7034,26914
1682380800000,2023-04-25,MKRUSDT,681.0,695.0,668.0,692.0,4171.436,2829524.0444,10013
1682294400000,2023-04-24,MKRUSDT,689.0,699.0,674.0,681.0,3450.0194,2368299.0863,9963
1682208000000,2023-04-23,MKRUSDT,698.0,698.0,669.0,690.0,5060.4593,3462898.4832,10690
1682121600000,2023-04-22,MKRUSDT,678.0,704.0,676.0,698.0,5885.6992,4066925.6782,12489
1682035200000,2023-04-21,MKRUSDT,717.0,726.0,670.0,678.0,9129.3663,6403755.1259,22906
1681948800000,2023-04-20,MKRUSDT,722.0,739.0,689.0,716.0,11768.3609,8437325.9728,25222
1681862400000,2023-04-19,MKRUSDT,789.0,790.0,708.0,722.0,13635.5047,10022474.2204,34786
1681776000000,2023-04-18,MKRUSDT,781.0,804.0,766.0,789.0,8439.7044,6633878.6695,17313
1681689600000,2023-04-17,MKRUSDT,801.0,820.0,774.0,780.0,11983.3644,9506679.1953,23843
1681603200000,2023-04-16,MKRUSDT,778.0,803.0,765.0,801.0,10978.8573,8599398.6722,19970
1681516800000,2023-04-15,MKRUSDT,772.0,786.0,762.0,778.0,12301.34,9484592.5761,16811
1681430400000,2023-04-14,MKRUSDT,754.0,789.0,750.0,772.0,18451.3422,14287742.9811,27230
1681344000000,2023-04-13,MKRUSDT,726.0,754.0,721.0,753.0,11145.1212,8255831.605,20100
1681257600000,2023-04-12,MKRUSDT,727.0,729.0,691.0,726.0,12638.4857,9019588.6495,22510
1681171200000,2023-04-11,MKRUSDT,726.0,732.0,711.0,726.0,11924.5553,8603255.5196,19516
1681084800000,2023-04-10,MKRUSDT,705.0,729.0,697.0,726.0,11104.4881,7890028.9698,19686
1680998400000,2023-04-09,MKRUSDT,688.0,711.0,684.0,706.0,7357.1205,5116433.7194,13034
1680912000000,2023-04-08,MKRUSDT,696.0,697.0,681.0,688.0,11931.482,8220269.4464,18355
1680825600000,2023-04-07,MKRUSDT,720.0,721.0,688.0,696.0,10228.3408,7183061.9673,18661
1680739200000,2023-04-06,MKRUSDT,693.0,735.0,681.0,719.0,29106.9488,20814952.4422,52769
1680652800000,2023-04-05,MKRUSDT,681.0,698.0,670.0,693.0,9161.4199,6302222.9934,17967
1680566400000,2023-04-04,MKRUSDT,673.0,684.0,668.0,681.0,6507.3738,4405933.6909,12265
1680480000000,2023-04-03,MKRUSDT,674.0,694.0,654.0,673.0,13990.615,9443930.3756,25653
1680393600000,2023-04-02,MKRUSDT,691.0,698.0,664.0,673.0,6671.872,4550660.6265,12797
1680307200000,2023-04-01,MKRUSDT,687.0,697.0,681.0,690.0,9408.3311,6487540.8205,16063
1680220800000,2023-03-31,MKRUSDT,676.0,695.0,664.0,686.0,10196.0763,6941342.9056,17579
1680134400000,2023-03-30,MKRUSDT,692.0,700.0,660.0,676.0,13560.819,9236494.2215,24523
1680048000000,2023-03-29,MKRUSDT,673.0,706.0,670.0,692.0,16012.0788,11062869.8029,29517
1679961600000,2023-03-28,MKRUSDT,677.0,692.0,665.0,674.0,15280.7088,10374959.9071,32186
1679875200000,2023-03-27,MKRUSDT,670.0,683.0,628.0,677.0,15324.2002,10084584.6222,30997
1679788800000,2023-03-26,MKRUSDT,667.0,684.0,660.0,669.0,7868.6232,5281759.1796,15830
1679702400000,2023-03-25,MKRUSDT,673.0,685.0,653.0,667.0,9197.339,6158019.8744,19469
1679616000000,2023-03-24,MKRUSDT,680.0,712.0,652.0,672.0,18580.2616,12732581.8392,35286
1679529600000,2023-03-23,MKRUSDT,669.0,696.0,662.0,680.0,14874.63,10072589.2053,28483
1679443200000,2023-03-22,MKRUSDT,691.0,693.0,643.0,669.0,15273.293,10280828.3819,38953
1679356800000,2023-03-21,MKRUSDT,666.0,705.0,642.0,690.0,16927.6232,11449318.6425,39298
1679270400000,2023-03-20,MKRUSDT,687.0,716.0,661.0,667.0,23323.9174,16093218.351,53553
1679184000000,2023-03-19,MKRUSDT,683.0,712.0,678.0,687.0,20381.3422,14210090.8225,45798
1679097600000,2023-03-18,MKRUSDT,728.0,753.0,670.0,684.0,35568.711,25680324.1826,69875
1679011200000,2023-03-17,MKRUSDT,704.0,760.0,689.0,727.0,48640.4677,34905380.2955,102078
1678924800000,2023-03-16,MKRUSDT,747.0,752.0,702.0,704.0,26639.863,19456784.4081,63791
1678838400000,2023-03-15,MKRUSDT,858.0,883.0,690.0,747.0,35398.5841,27625900.746,86923
1678752000000,2023-03-14,MKRUSDT,910.0,922.0,834.0,859.0,30901.3881,27342058.2748,88010
1678665600000,2023-03-13,MKRUSDT,895.0,979.0,826.0,909.0,70882.5921,64598306.5661,222022
1678579200000,2023-03-12,MKRUSDT,722.0,914.0,657.0,896.0,50133.0166,36985357.5203,120991
1678492800000,2023-03-11,MKRUSDT,781.0,800.0,595.0,722.0,92207.0603,63284609.7998,183391
1678406400000,2023-03-10,MKRUSDT,809.0,809.0,756.0,781.0,16775.4542,13044646.551,43977
1678320000000,2023-03-09,MKRUSDT,876.0,894.0,791.0,809.0,12870.2139,10953045.2014,39761
1678233600000,2023-03-08,MKRUSDT,922.0,935.0,854.0,876.0,16443.569,14667585.2872,45574
1678147200000,2023-03-07,MKRUSDT,911.0,927.0,874.0,922.0,13008.7101,11805673.8425,37038
1678060800000,2023-03-06,MKRUSDT,947.0,964.0,906.0,910.0,13002.8513,12161734.4411,35405
1677974400000,2023-03-05,MKRUSDT,861.0,980.0,857.0,948.0,20731.4639,19179788.8238,58572
1677888000000,2023-03-04,MKRUSDT,892.0,928.0,843.0,861.0,11266.8326,10034973.7448,36579
1677801600000,2023-03-03,MKRUSDT,883.0,960.0,832.0,892.0,24689.9747,22250552.9328,65251
1677715200000,2023-03-02,MKRUSDT,925.0,952.0,872.0,883.0,12225.0917,11028486.7915,32937
1677628800000,2023-03-01,MKRUSDT,791.0,963.0,786.0,926.0,28816.9624,26028027.0987,77724
1677542400000,2023-02-28,MKRUSDT,789.0,805.0,761.0,791.0,7247.5131,5674435.7669,19035
1677456000000,2023-02-27,MKRUSDT,775.0,814.0,761.0,788.0,10429.1374,8215495.9295,25943
1677369600000,2023-02-26,MKRUSDT,707.0,780.0,704.0,775.0,10367.05,7807852.9134,26224
1677283200000,2023-02-25,MKRUSDT,715.0,718.0,679.0,707.0,3161.5372,2206147.2338,10913
1677196800000,2023-02-24,MKRUSDT,741.0,748.0,692.0,715.0,3713.2129,2681885.0843,12441
1677110400000,2023-02-23,MKRUSDT,760.0,781.0,736.0,740.0,3967.3131,3005756.3697,12957
1677024000000,2023-02-22,MKRUSDT,787.0,794.0,733.0,760.0,6316.7373,4822363.8622,17750
1676937600000,2023-02-21,MKRUSDT,771.0,790.0,749.0,787.0,6457.9281,4974578.8759,19884
1676851200000,2023-02-20,MKRUSDT,736.0,777.0,708.0,771.0,5244.6292,3974645.2262,15871
1676764800000,2023-02-19,MKRUSDT,729.0,770.0,720.0,737.0,6531.4073,4849991.8275,19413
1676678400000,2023-02-18,MKRUSDT,726.0,736.0,720.0,729.0,2476.4117,1804227.7012,7622
1676592000000,2023-02-17,MKRUSDT,705.0,738.0,700.0,725.0,6377.461,4611335.5978,16430
1676505600000,2023-02-16,MKRUSDT,759.0,778.0,702.0,706.0,10692.2865,8028355.4522,29285
1676419200000,2023-02-15,MKRUSDT,739.0,763.0,724.0,760.0,9774.457,7219656.0256,26129
1676332800000,2023-02-14,MKRUSDT,770.0,775.0,728.0,739.0,13086.753,9784641.1918,37059
1676246400000,2023-02-13,MKRUSDT,685.0,798.0,654.0,770.0,20371.3354,15103925.6974,58769
1676160000000,2023-02-12,MKRUSDT,724.0,726.0,673.0,685.0,4191.4465,2961836.4284,12488
1676073600000,2023-02-11,MKRUSDT,712.0,740.0,709.0,724.0,3518.358,2549032.04,9585
1675987200000,2023-02-10,MKRUSDT,712.0,737.0,702.0,712.0,5796.7957,4159138.4768,14744
1675900800000,2023-02-09,MKRUSDT,782.0,798.0,695.0,712.0,10947.4553,8302187.3798,33915
1675814400000,2023-02-08,MKRUSDT,791.0,819.0,742.0,782.0,8656.9904,6778399.8777,29663
1675728000000,2023-02-07,MKRUSDT,694.0,810.0,685.0,790.0,8617.8253,6432004.7403,24204
1675641600000,2023-02-06,MKRUSDT,694.0,708.0,680.0,693.0,5312.0911,3677777.1812,13040
1675555200000,2023-02-05,MKRUSDT,700.0,722.0,675.0,694.0,5817.1234,4064870.3842,17877
1675468800000,2023-02-04,MKRUSDT,696.0,724.0,689.0,699.0,4009.6068,2845530.8488,13208
1675382400000,2023-02-03,MKRUSDT,670.0,700.0,666.0,696.0,3607.6784,2451716.3648,11621
1675296000000,2023-02-02,MKRUSDT,669.0,707.0,665.0,670.0,5507.2511,3769681.5227,16105
1675209600000,2023-02-01,MKRUSDT,655.0,673.0,622.0,669.0,3844.4251,2484002.6873,11602
1675123200000,2023-01-31,MKRUSDT,634.0,659.0,631.0,656.0,2292.115,1480346.3155,6178
1675036800000,2023-01-30,MKRUSDT,676.0,678.0,614.0,635.0,4254.9129,2751643.7265,11928
1674950400000,2023-01-29,MKRUSDT,657.0,677.0,650.0,675.0,2938.0082,1962391.653,8227
1674864000000,2023-01-28,MKRUSDT,673.0,687.0,645.0,658.0,2790.9506,1854993.8922,8303
1674777600000,2023-01-27,MKRUSDT,658.0,674.0,633.0,672.0,4014.1507,2634685.2797,11064
1674691200000,2023-01-26,MKRUSDT,667.0,677.0,652.0,658.0,3862.0174,2564353.8645,11133
1674604800000,2023-01-25,MKRUSDT,662.0,683.0,644.0,667.0,4387.454,2893819.0168,13830
1674518400000,2023-01-24,MKRUSDT,704.0,719.0,655.0,661.0,3981.4957,2786645.4775,12305
1674432000000,2023-01-23,MKRUSDT,709.0,728.0,683.0,705.0,3424.502,2423204.3824,11815
1674345600000,2023-01-22,MKRUSDT,695.0,738.0,692.0,710.0,2698.7498,1931686.4703,10560
1674259200000,2023-01-21,MKRUSDT,715.0,738.0,693.0,696.0,4116.4896,2945016.3357,17247
1674172800000,2023-01-20,MKRUSDT,665.0,718.0,653.0,715.0,2421.1011,1653785.6156,11504
1674086400000,2023-01-19,MKRUSDT,635.0,675.0,633.0,665.0,4344.5701,2838222.7589,13356
1674000000000,2023-01-18,MKRUSDT,696.0,718.0,630.0,636.0,5659.4629,3801029.3099,20951
1673913600000,2023-01-17,MKRUSDT,688.0,730.0,672.0,696.0,4433.0304,3118738.6025,15426
1673827200000,2023-01-16,MKRUSDT,699.0,733.0,668.0,688.0,5506.4633,3840400.7965,19740
1673740800000,2023-01-15,MKRUSDT,709.0,715.0,673.0,700.0,4138.6217,2869951.6903,16135
1673654400000,2023-01-14,MKRUSDT,689.0,746.0,676.0,709.0,8765.2827,6202477.5166,31203
1673568000000,2023-01-13,MKRUSDT,652.0,693.0,642.0,690.0,3684.7814,2428145.3903,11937
1673481600000,2023-01-12,MKRUSDT,636.0,658.0,619.0,652.0,4146.9798,2661882.2672,11637
1673395200000,2023-01-11,MKRUSDT,631.0,641.0,607.0,637.0,3040.2352,1893436.2401,6475
1673308800000,2023-01-10,MKRUSDT,614.0,640.0,610.0,631.0,5797.5485,3617659.7729,8968
1673222400000,2023-01-09,MKRUSDT,593.0,659.0,587.0,615.0,8865.8975,5586826.1727,16305
1673136000000,2023-01-08,MKRUSDT,553.0,596.0,545.0,593.0,6092.6207,3467793.0704,10594
1673049600000,2023-01-07,MKRUSDT,540.0,555.0,538.0,553.0,3043.8143,1659354.4417,5335
1672963200000,2023-01-06,MKRUSDT,527.0,541.0,515.0,540.0,3316.8092,1750270.9566,18448
1672876800000,2023-01-05,MKRUSDT,519.0,535.0,516.0,527.0,4487.1786,2362067.4366,19862
1672790400000,2023-01-04,MKRUSDT,505.0,524.0,503.0,519.0,5396.9302,2780979.5495,10541
1672704000000,2023-01-03,MKRUSDT,512.0,517.0,502.0,505.0,2379.5288,1208021.6234,3902
1672617600000,2023-01-02,MKRUSDT,514.0,519.0,506.0,512.0,1612.0169,826958.8055,3003
1672531200000,2023-01-01,MKRUSDT,511.0,516.0,503.0,514.0,1742.7709,887314.8291,2745
1672444800000,2022-12-31,MKRUSDT,524.0,530.0,506.0,511.0,2048.7095,1066096.2364,4061
